climactor_id,plan_type,plan_name,plan_adopted_year,plan_end_year,plan_boundary,plan_boundary_desc,plan_url,plan_comments,datasource_id
73cb22f872170d73,Integrated,NA,2010,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4514b23d4666052c,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
cb66d3ac2ad79a6d,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c5b63fc54f21071f,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4ebc7beff3f67e2e,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d1d6ee3720d0cde5,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ba354b0a4d2182d4,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1d86a1fcc46bbdfc,Mitigation,NA,2010,NA,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8735d4d3dfa3f400,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0a149d858adcecbe,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
786d2c818c6c1310,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
452d76099dbb08c5,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a37b4887404ca970,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a37b4887404ca970,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4131ee735bf1cf51,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
55cfda16447a38fc,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
26ae2298cb176486,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8a3967b9ca0bcde1,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
166382d971539676,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
38f310fe48d262e0,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a507a4d72880737e,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5a51cdf76e47487e,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2c0ac249a0e3bebc,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
10e16c940a3c318a,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
46838c170df25b92,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b2c250dc4e10db33,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
02a0016805f6b99d,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8840697b73cb841c,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0c68cb518bbc28a3,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1b3ecec31418780d,Integrated,NA,2011,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
334fd1c945d029b2,Mitigation,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9cd5011a03bdb5b9,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
12e32ca602dc58f2,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c398793fe215235a,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b1b0175108dd84bb,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c0270f25dd117ad3,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3c86cdd2496a7cbe,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bf2b6ec3b3cc7839,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ffcb4e0e79d27ab1,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1048b3647648cdf0,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1acc1be3f74ae4a3,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
34582eccf6f76994,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0f3dbc2b938b596a,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ffdb1fa3132db0fa,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2cb48009e40d5011,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8ee27cc51760bff5,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
02540d77a3e1a267,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
140805cbcd596ba8,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
154b9e34f8efa0ce,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2a65d078d4f56d7a,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
01be244586d54424,Mitigation,NA,2011,2022,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d3c02c11f9a76e5d,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0bbe29825a47558c,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
88c3ed8c45129296,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5cedffc64472d9f6,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0d762827ec6746ca,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c30d3afa8f1fff60,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0579df63a0523857,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8bab5daccee1adfd,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e505f6ab78dd9411,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7cedb327fae7c4a5,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2c3bdc4fc8a3a294,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b86124e0962eed65,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4fafca5ee118adc8,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3e471007c8a2ad6e,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f2a7d0ad643fa79c,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
909791622e2be6b0,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e66ea46412010638,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
84788abcdbc0bd24,Mitigation,NA,2017,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
39697e357a30e16a,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1ea1059269be4b31,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3e2af8513a507e82,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b51acfcd80a04cfe,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2a6cca288b098933,Mitigation,NA,2009,2019,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3497fba020b85015,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e5f23a254e64ae1a,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
34bca5aea0e982ef,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9e8f4d15c00b56c7,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a6d5fa040481f828,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7d14b93e3a4de335,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9c0876adbbc3b38b,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8341779bd9837ba7,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
cf35459fb5502810,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
255887b9c63103ab,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
eff648f370e09040,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3a41af3580c8d2ec,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
54d07259583d7734,Integrated,NA,2018,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8d1ea9133470ae4c,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5ae93b3f02c9c94a,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
04205652e27e3323,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0a9b7e7a9c3dae51,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
aaf0aec889a7bc01,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d57c0324b54919ab,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9e9f7f945f5bf927,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b100fee9d7bb0a2c,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7ac8559dadda9a3f,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9b548fa77c583d22,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5874daed30ccd1f5,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ce635576b4777f32,Integrated,NA,2010,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2651192a0fdd3697,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c0c44bdbf86e19dc,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0718337ac329e6ad,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2fde08d938cc6aa8,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
cd9d73c12dde949a,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e48d5a7f288899a8,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
11ae0e76f98857ce,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
caab0917ef1025e3,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5d7baedf29d5302e,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
28823acc67302fc1,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
fda4df6112e179fe,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
fda4df6112e179fe,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
45b70c1805dddf99,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ce32d293b299524a,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1ca28e81ce1c442c,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
32990c1306235932,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f9219de1a46c4961,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a4252e7944e59d5a,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6527508aa8f335c4,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c8327d25c20b2310,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
07bce9b96ca5cceb,Mitigation,NA,2015,2019,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e86f0307dad8b6f6,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
33f507a5dc123f7e,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1d3daec86c2a9ef4,Mitigation,NA,2016,2022,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d05d4736b71589ca,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e99413af26654f24,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d67e6172659f1ed8,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9adbf7950c15c442,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7de084d0b14b0f2a,Integrated,NA,2010,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
81a9775e2003c90a,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1786a5defbb957ce,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6aa3c6dcf95c28d2,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7b0367d71b6d6a90,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ad6a6d06c0fd9581,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
340a3dce4c70df7a,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
581e97786ab2ab86,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
50f4449a3efd96f1,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4e06b403326a8c2a,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d3f539ee2e0b09bc,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a03779cc996a9221,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9b5e0e166a356693,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a7b9c9bb6727da44,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a4bc9bb2a881d9ea,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bef3b4b0491265b4,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9fedbececf75de07,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9e71a793fb3ed436,Integrated,NA,2019,2040,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1122a0ba18fff78e,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e9d243cd62a2333d,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
17a4a1200f388aef,Mitigation,NA,2011,2028,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
387b4bfc6cb019e3,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5a38d095fe616b79,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d317e2669bddfa9c,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f3e5f9099e24f44c,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ac097aac4243dc97,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b4506d3fc99fb154,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1e7cedd425637c7d,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b2497425523bf16d,Mitigation,NA,2011,2027,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8fa9a4dc5a3efba6,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
23677abdadc48f9f,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
acd9814bdf2e336e,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
31cd4a408ba3b2e2,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0924f4d1bd062294,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4ec83dcb7abdfbdf,Mitigation,NA,2020,2026,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
fe1067b6a417857b,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5f16389cf85ac304,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
84b13035fb4c31fd,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a71e2a15418c20b0,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bbdb242016c42826,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f73c35a59bd9503f,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d318550e05625c60,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8d942e77e21c8ed1,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ff09992327d2fcce,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7c0c45ee229a1922,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
772ae5fd3209a4af,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a8771c947df7fd82,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a4c23cc3094da277,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4fc4518614a061d0,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1d006a275f8d1d44,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c121e7a117ade283,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5d5cb6ac02e6d7d6,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b4bb89188106e855,Mitigation,NA,2017,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
58d8274e17fffa93,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
dc7231b21439e986,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b77469c8aa3496a3,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c2d8338be8131b05,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
720fedd8d180b1d4,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c82b0d1a750f0d18,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9e6546f5cef67ac8,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
37628ae64feaf9bd,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e259d2d433ca977b,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ff154ae372ac8776,Mitigation,NA,2017,2023,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
903a5d9ea3e768d8,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
dd3474e610f5bbc5,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4c26e4ebf25d220a,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ecb025b88a080dac,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8f70a7e7e8ef60b3,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
fb6f49852a48e521,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
79b773e691be0953,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c0519f6e8a157599,Integrated,NA,2019,2050,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d4f2efe1c99cfd07,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
52feea480adf4a68,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
45117a93c9777052,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
cdab6a883b6c7be9,Mitigation,NA,2017,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
158a76e82eb22f43,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
158a76e82eb22f43,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
497e6169d9ac33bd,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e9817ee107bf370f,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e9817ee107bf370f,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ba60de0aee8e09b5,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bcab87929769f593,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2225be26285a5207,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
11e7e268df65b7f2,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
499bc4ac5d374f6b,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
29df8a82d7539b82,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
caebe7a169de99cc,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9704bbbfee5ca689,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6c08a977c03fdd35,Integrated,NA,2013,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6c08a977c03fdd35,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ea1e07f452321549,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
070ee4983b45f013,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
746fec32ab6f1fb3,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
163a5cf7f90eac39,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
43f526c72b18bc48,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9b93fbeb461b28ab,Integrated,NA,2016,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4bde09899fd42151,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4f6ea15bbee7e0fe,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
78e63cecabfccbe9,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
dc6b53fe4eaf7db7,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1b88ecabd06035f3,Integrated,NA,2014,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ca8b913942cf2093,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8aba5b1b50533148,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
49467c8ffcc8ccc3,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c9bb0f91774eb922,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
754829e6b3d25f60,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f613c27a2e9a65ad,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f613c27a2e9a65ad,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3e538ef8095e09a6,Integrated,NA,2011,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
aad910657a389760,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
665bdbc98f3840ac,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3e7a08af13e78bbc,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
75593c2f64017ff9,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5ee05b64b3ddb10e,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9acd654ce9a3808c,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
