"iso","entity_type","climactor_id","baseline_value","baseline_year","inv_year","total_emissions","target_year","target_value","target_record","GDAM_id"
"ITA","City","3c29e527ee9d4b74",57950.5,2005,2010,74943.9,2030,43,"3c29e527ee9d4b74_2030","ITA.3.15.012"
"ITA","City","3c29e527ee9d4b74",57950.5,2005,2010,74690.5,2030,43,"3c29e527ee9d4b74_2030","ITA.3.15.012"
"ITA","City","3c29e527ee9d4b74",57950.5,2005,2015,69699.6,2030,43,"3c29e527ee9d4b74_2030","ITA.3.15.012"
"ITA","City","3c29e527ee9d4b74",57950.5,2005,2005,57950.5,2049,50,"3c29e527ee9d4b74_2049","ITA.3.15.012"
"ITA","City","3c29e527ee9d4b74",57950.5,2005,2005,83695.4,2049,50,"3c29e527ee9d4b74_2049","ITA.3.15.012"
"ITA","City","3c29e527ee9d4b74",57950.5,2005,2010,74943.9,2049,50,"3c29e527ee9d4b74_2049","ITA.3.15.012"
"ITA","City","3c29e527ee9d4b74",57950.5,2005,2010,74690.5,2049,50,"3c29e527ee9d4b74_2049","ITA.3.15.012"
"ITA","City","3c29e527ee9d4b74",57950.5,2005,2015,69699.6,2049,50,"3c29e527ee9d4b74_2049","ITA.3.15.012"
"ITA","City","3c315fb2d10cd20d",2749.4,2011,2011,2749.4,2030,53,"3c315fb2d10cd20d_2030","ITA.19.83.073"
"USA","SubRegion","3c39894220270c9b",13086987.74,2019,2019,13086987.74,2030,65.81,"3c39894220270c9b_2030","USA.10.6_1"
"USA","SubRegion","3c39894220270c9b",13086987.74,2019,2019,13086987.74,2050,100,"3c39894220270c9b_2050","USA.10.6_1"
"BEL","City","3c42d9be6f9c5d2b",19401.9,1990,2012,25230.7,2050,50,"3c42d9be6f9c5d2b_2050","BEL.3.4.1.2_1"
"GRC","City","3c6cb8322d87437c",270724.9,2011,2011,270724.9,2030,51,"3c6cb8322d87437c_2030","GRC.1.2.07.14"
"USA","City","3c7408666734fe28",6470313,2018,NA,NA,2050,100,"3c7408666734fe28_2050","USA.26.95.1600000US2965000"
"ESP","City","3c86cdd2496a7cbe",31344.2,2010,2010,31344.2,2030,40,"3c86cdd2496a7cbe_2030","ESP.10.46.46186"
"ESP","City","3c9cbfe39e7eabaf",57827.9,2015,2015,57827.9,2030,40,"3c9cbfe39e7eabaf_2030","ESP.12.15.15082"
"ITA","City","3ca76beac470f4e2",32626,2010,2010,32626.1,2030,40,"3ca76beac470f4e2_2030","ITA.1.4.067"
"DNK","SubRegion","3ce166dcec5d48ca",741483.8,2009,2009,741483.8,2030,30,"3ce166dcec5d48ca_2030","DNK.4.3_1"
"DNK","SubRegion","3ce166dcec5d48ca",741483.8,2009,2013,343605.5,2030,30,"3ce166dcec5d48ca_2030","DNK.4.3_1"
"ESP","City","3ceaf6c367a8a1c0",18173.1,2005,2005,18173.1,2030,42,"3ceaf6c367a8a1c0_2030","ESP.04.07.07016"
"ESP","City","3ceaf6c367a8a1c0",18173.1,2005,2017,22284.1,2030,42,"3ceaf6c367a8a1c0_2030","ESP.04.07.07016"
"HRV","SubRegion","3d1757d790a28533",248722.5,2010,2017,201508.15,2030,41.52,"3d1757d790a28533_2030","HRV.20.31_1"
"HRV","SubRegion","3d1757d790a28533",248722.5,2010,2010,248722.5,2030,41.52,"3d1757d790a28533_2030","HRV.20.31_1"
"HRV","SubRegion","3d1757d790a28533",248722.5,2010,2017,201508.2,2030,41.52,"3d1757d790a28533_2030","HRV.20.31_1"
"HRV","SubRegion","3d1757d790a28533",248722.5,2010,2017,253677.3,2030,41.52,"3d1757d790a28533_2030","HRV.20.31_1"
"HRV","SubRegion","3d1757d790a28533",248722.5,2010,2010,248722.46,2030,41.52,"3d1757d790a28533_2030","HRV.20.31_1"
"ITA","City","3d2198be166b8851",54588.5,2010,2010,54588.5,2030,41,"3d2198be166b8851_2030","ITA.8.35.009"
"ITA","City","3d2198be166b8851",54588.5,2010,2017,28279.5,2030,41,"3d2198be166b8851_2030","ITA.8.35.009"
"GBR","City","3d4b51f45332d6e0",6243100,2019,2021,6261880,2025,46,"3d4b51f45332d6e0_2025","GBR.1.08.150"
"GBR","City","3d4b51f45332d6e0",6243100,2019,2019,6243100,2025,46,"3d4b51f45332d6e0_2025","GBR.1.08.150"
"GBR","City","3d4b51f45332d6e0",6243100,2019,2021,6261880,2050,100,"3d4b51f45332d6e0_2050","GBR.1.08.150"
"GBR","City","3d4b51f45332d6e0",6243100,2019,2019,6243100,2050,100,"3d4b51f45332d6e0_2050","GBR.1.08.150"
"GRC","City","3d52206f85b9a604",1079388.5,2005,2005,1079388.5,2030,40,"3d52206f85b9a604_2030","GRC.5.1.47.03"
"CHN","SubRegion","3d586e445e0ce956",127622400,2019,2019,127622400,2060,100,"3d586e445e0ce956_2060","CHN.42.291"
"ITA","City","3d7ea030909ff501",47819.5,2011,2011,47819.5,2030,40,"3d7ea030909ff501_2030","ITA.19.83.041"
"ESP","City","3d897c93073654f9",1850.3,2010,2010,1850.3,2030,40,"3d897c93073654f9_2030","ESP.10.46.46066"
"ESP","City","3d897c93073654f9",1850.3,2010,2015,1865,2030,40,"3d897c93073654f9_2030","ESP.10.46.46066"
"ESP","City","3d897c93073654f9",1850.3,2010,2010,1850.3,2049,50,"3d897c93073654f9_2049","ESP.10.46.46066"
"ESP","City","3d897c93073654f9",1850.3,2010,2015,1865,2049,50,"3d897c93073654f9_2049","ESP.10.46.46066"
"BGR","SubRegion","3db032f930967b43",271306.7,2009,2009,271306.7,2030,50.71,"3db032f930967b43_2030","BGR.20.9_1"
"BGR","SubRegion","3db032f930967b43",271306.7,2009,2009,91126.6,2030,50.71,"3db032f930967b43_2030","BGR.20.9_1"
"USA","City","3dd4704e879b2179",366980,2019,2019,366980,2030,58.3,"3dd4704e879b2179_2030","USA.14.50.1600000US1741105"
"USA","City","3dd4704e879b2179",366980,2019,2007,402364,2030,58.3,"3dd4704e879b2179_2030","USA.14.50.1600000US1741105"
"ITA","City","3dd87c9fc090c8e0",4253,2018,2014,4389.3,2030,20,"3dd87c9fc090c8e0_2030","ITA.19.87.045"
"ITA","City","3dd87c9fc090c8e0",4253,2018,2018,4250.1,2030,20,"3dd87c9fc090c8e0_2030","ITA.19.87.045"
"ESP","City","3ddc0edf26bb7478",1763.7,2005,2005,1763.7,2030,40,"3ddc0edf26bb7478_2030","ESP.09.43.43070"
"ITA","City","3de138f3748046b0",31148365.9,2011,NA,NA,2030,40,"3de138f3748046b0_2030","ITA.19.81.004"
"ITA","City","3e24f0c07e541edd",3016.966,2015,2015,3017,2030,40,"3e24f0c07e541edd_2030","ITA.19.83.042"
"ESP","City","3e2f480daff244db",5982.5,2005,2005,5982.5,2025,20,"3e2f480daff244db_2025","ESP.04.07.07028"
"ESP","City","3e2f480daff244db",5982.5,2005,2017,6223.7,2025,20,"3e2f480daff244db_2025","ESP.04.07.07028"
"ESP","City","3e2f480daff244db",5982.5,2005,2005,5982.5,2030,40.9,"3e2f480daff244db_2030","ESP.04.07.07028"
"ESP","City","3e2f480daff244db",5982.5,2005,2017,6223.7,2030,40.9,"3e2f480daff244db_2030","ESP.04.07.07028"
"ITA","City","3e447ab51ee727ba",109612.4,2011,2011,109612.4,2030,42.93,"3e447ab51ee727ba_2030","ITA.8.35.012"
"ITA","City","3e447ab51ee727ba",109612.4,2011,2015,90618.8,2030,42.93,"3e447ab51ee727ba_2030","ITA.8.35.012"
"ITA","City","3e447ab51ee727ba",109612.4,2011,2017,76500.4,2030,42.93,"3e447ab51ee727ba_2030","ITA.8.35.012"
"ITA","City","3e4e873836bef20d",62530.7,2005,2005,62530.7,2030,40,"3e4e873836bef20d_2030","ITA.5.27.035"
"ITA","City","3e4e873836bef20d",62530.7,2005,2010,54437.1,2030,40,"3e4e873836bef20d_2030","ITA.5.27.035"
"ITA","City","3e4e873836bef20d",62530.7,2005,2010,57695.6,2030,40,"3e4e873836bef20d_2030","ITA.5.27.035"
"ITA","City","3e4e873836bef20d",62530.7,2005,2015,52811.6,2030,40,"3e4e873836bef20d_2030","ITA.5.27.035"
"ITA","City","3e4e873836bef20d",62530.7,2005,2017,50507.6,2030,40,"3e4e873836bef20d_2030","ITA.5.27.035"
"BEL","City","3e4eeb5ab4900cdb",102223,2018,2011,107607.7,2050,100,"3e4eeb5ab4900cdb_2050","BEL.2.3.4.9_1"
"BEL","City","3e4eeb5ab4900cdb",102223,2018,2018,101584.8,2050,100,"3e4eeb5ab4900cdb_2050","BEL.2.3.4.9_1"
"ITA","City","3e501c4193693a61",8317.3,2011,2011,8317.3,2030,25,"3e501c4193693a61_2030","ITA.19.82.060"
"ESP","City","3e6d424b35792453",14986,2005,2005,17071.9,2030,40,"3e6d424b35792453_2030","ESP.09.43.43907"
"ITA","City","3e791205af7371bc",57749.3,2010,2010,57749.3,2030,40,"3e791205af7371bc_2030","ITA.9.48.050"
"ESP","City","3e7a08af13e78bbc",23937.3,2015,2015,23937.3,2030,30,"3e7a08af13e78bbc_2030","ESP.14.30.30013"
"ESP","City","3e856d6926accb44",2962.8,2010,2010,2962.8,2030,40,"3e856d6926accb44_2030","ESP.10.46.46037"
"ESP","City","3e856d6926accb44",2962.8,2010,2015,2552.1,2030,40,"3e856d6926accb44_2030","ESP.10.46.46037"
"ESP","City","3e856d6926accb44",2962.8,2010,2010,2962.8,2049,50,"3e856d6926accb44_2049","ESP.10.46.46037"
"ESP","City","3e856d6926accb44",2962.8,2010,2015,2552.1,2049,50,"3e856d6926accb44_2049","ESP.10.46.46037"
"BEL","City","3eb68f316091c5a7",100689.5,2006,2006,100689.5,2030,43,"3eb68f316091c5a7_2030","BEL.3.2.2.9_1"
"BEL","City","3eb68f316091c5a7",100689.5,2006,2014,83396.2,2030,43,"3eb68f316091c5a7_2030","BEL.3.2.2.9_1"
"ESP","City","3eb6f335252c1918",185626.2,2005,2005,185626.2,2030,55,"3eb6f335252c1918_2030","ESP.09.17.17023"
"JPN","SubRegion","3edb255051159f05",1595000,2013,NA,NA,2030,51,"3edb255051159f05_2030","JPN.38.557"
"HUN","City","3ef72772d6cdae87",28716.9,2012,2012,28716.9,2030,40,"3ef72772d6cdae87_2030","HUN.17.169.3013"
"BEL","City","3f1e3c07245692cf",39242.5,2011,2011,39242.5,2030,40,"3f1e3c07245692cf_2030","BEL.2.3.2.9_1"
"CMR","City","3f749dd8908860e9",783.5,2018,2019,4223158.73,2030,32,"3f749dd8908860e9_2030","CMR.02.38.011.354"
"ESP","City","3f9bce1c208bb2e8",496114.3,2012,2012,496114.3,2030,40,"3f9bce1c208bb2e8_2030","ESP.05.35.35019"
"USA","City","3f9c463e0dd61633",882084,2000,NA,NA,2030,85,"3f9c463e0dd61633_2030","USA.48.37.1600000US5305280"
"USA","City","3f9c463e0dd61633",882084,2000,NA,NA,2050,100,"3f9c463e0dd61633_2050","USA.48.37.1600000US5305280"
"USA","City","3fa960214bf91d20",801044,2017,2019,736505,2050,100,"3fa960214bf91d20_2050","USA.22.3.1600000US2545000"
"ITA","City","3fe0098aedf639c5",8239.329,2011,2011,7027.5,2030,40,"3fe0098aedf639c5_2030","ITA.19.82.076"
"CAN","SubRegion","4058268f09e43a50",10305430,2021,2021,10305430,2050,100,"4058268f09e43a50_2050","CAN.35.25"
"CAN","SubRegion","4058268f09e43a50",10305430,2021,2006,17349813,2050,100,"4058268f09e43a50_2050","CAN.35.25"
"ITA","City","4073cc88037ec5a3",60848.95,2005,2005,60848.9,2030,40,"4073cc88037ec5a3_2030","ITA.5.27.026"
"ITA","City","4073cc88037ec5a3",60848.95,2005,2010,53171.1,2030,40,"4073cc88037ec5a3_2030","ITA.5.27.026"
"ITA","City","4073cc88037ec5a3",60848.95,2005,2014,42360.1,2030,40,"4073cc88037ec5a3_2030","ITA.5.27.026"
"ITA","City","4073cc88037ec5a3",60848.95,2005,2015,43066.8,2030,40,"4073cc88037ec5a3_2030","ITA.5.27.026"
"BEL","City","407c2e651b56c0c5",106407.2,2011,2011,106407.2,2030,40,"407c2e651b56c0c5_2030","BEL.2.1.3.17_1"
"BEL","City","407c2e651b56c0c5",106407.2,2011,2011,105379.4,2030,40,"407c2e651b56c0c5_2030","BEL.2.1.3.17_1"
"BEL","City","407c2e651b56c0c5",106407.2,2011,2018,135322.9,2030,40,"407c2e651b56c0c5_2030","BEL.2.1.3.17_1"
"BEL","City","407c2e651b56c0c5",106407.2,2011,2020,146496,2030,40,"407c2e651b56c0c5_2030","BEL.2.1.3.17_1"
"ITA","City","4084d8c314a355f9",111905,2008,2008,111905,2050,53,"4084d8c314a355f9_2050","ITA.8.37.047"
"ITA","City","4084d8c314a355f9",111905,2008,2008,111516.9,2050,53,"4084d8c314a355f9_2050","ITA.8.37.047"
"ITA","City","4084d8c314a355f9",111905,2008,2018,89608.5,2050,53,"4084d8c314a355f9_2050","ITA.8.37.047"
"ITA","City","40853f27b88f59ca",535757.7,2005,2005,535757.7,2030,41.8,"40853f27b88f59ca_2030","ITA.11.41.044"
"ITA","City","40853f27b88f59ca",535757.7,2005,2010,511813.6,2030,41.8,"40853f27b88f59ca_2030","ITA.11.41.044"
"ITA","City","40853f27b88f59ca",535757.7,2005,2016,404161.6,2030,41.8,"40853f27b88f59ca_2030","ITA.11.41.044"
"ESP","City","409279fc23feb845",2806.038,2005,2005,2626.3,2030,40,"409279fc23feb845_2030","ESP.09.08.08063"
"ESP","City","409279fc23feb845",2806.038,2005,2012,2668.2,2030,40,"409279fc23feb845_2030","ESP.09.08.08063"
"ESP","City","40ab7ae02aea40c3",51045.6,2007,2007,51045.6,2030,40,"40ab7ae02aea40c3_2030","ESP.01.18.18173"
"BEL","City","40ae924884df39d9",1019927,2005,NA,NA,2030,55,"40ae924884df39d9_2030","BEL.3.3.2_1"
"BEL","City","40ae924884df39d9",1019927,2005,NA,NA,2050,100,"40ae924884df39d9_2050","BEL.3.3.2_1"
"BEL","City","40debcc8b4f09957",72478.63,2011,2011,72478.6,2030,40,"40debcc8b4f09957_2030","BEL.2.1.1.30_1"
"MEX","SubRegion","4119893a0fff4bf6",7700073,2015,2017,7691451,2030,53,"4119893a0fff4bf6_2030","MEX.26.31_2"
"MEX","SubRegion","4119893a0fff4bf6",7700073,2015,2015,7700073,2030,53,"4119893a0fff4bf6_2030","MEX.26.31_2"
"ITA","City","41360316bf1e2be5",24065,2007,2007,24065,2030,45.3,"41360316bf1e2be5_2030","ITA.8.35.013"
"ITA","City","41360316bf1e2be5",24065,2007,2007,31117.2,2030,45.3,"41360316bf1e2be5_2030","ITA.8.35.013"
"ITA","City","41360316bf1e2be5",24065,2007,2018,16993.6,2030,45.3,"41360316bf1e2be5_2030","ITA.8.35.013"
"ITA","City","414c488f4bd8df6e",26818.61,2011,2011,26818.5,2030,40,"414c488f4bd8df6e_2030","ITA.19.85.006"
"HUN","City","4153e43de8411269",8171.9,2019,2019,8171.9,2030,40,"4153e43de8411269_2030","HUN.18.114.0348"
"HUN","City","4153e43de8411269",8171.9,2019,2019,8171.9,2050,50,"4153e43de8411269_2050","HUN.18.114.0348"
"PRT","SubRegion","4182106d82a4c2b8",2863183,2009,2021,1354525,2030,85,"4182106d82a4c2b8_2030","PRT.15.8_1"
"PRT","SubRegion","4182106d82a4c2b8",2863183,2009,2008,942281.6,2030,85,"4182106d82a4c2b8_2030","PRT.15.8_1"
"PRT","SubRegion","4182106d82a4c2b8",2863183,2009,2009,1207189.6,2030,85,"4182106d82a4c2b8_2030","PRT.15.8_1"
"PRT","SubRegion","4182106d82a4c2b8",2863183,2009,2013,971067.7,2030,85,"4182106d82a4c2b8_2030","PRT.15.8_1"
"PRT","SubRegion","4182106d82a4c2b8",2863183,2009,2009,2863183,2030,85,"4182106d82a4c2b8_2030","PRT.15.8_1"
"COL","Region","419a510780c264c6",22940000,2012,2012,22940000,2050,0,"419a510780c264c6_2050","COL.2_2"
"USA","City","41a25c63c8a3db45",386630,2005,2019,350400,2030,83.33,"41a25c63c8a3db45_2030","USA.5.40.1600000US0668154"
"USA","City","41a25c63c8a3db45",386630,2005,2005,386630,2030,83.33,"41a25c63c8a3db45_2030","USA.5.40.1600000US0668154"
"USA","City","41a25c63c8a3db45",386630,2005,2019,350400,2035,100,"41a25c63c8a3db45_2035","USA.5.40.1600000US0668154"
"USA","City","41a25c63c8a3db45",386630,2005,2005,386630,2035,100,"41a25c63c8a3db45_2035","USA.5.40.1600000US0668154"
"GRC","City","41cf598259fe41da",159569.5,2016,2016,159569.5,2030,40,"41cf598259fe41da_2030","GRC.3.2.27.07"
"ITA","City","41e835665611c061",112044.8,2005,2005,112044.8,2030,42.3,"41e835665611c061_2030","ITA.1.4.029"
"ITA","City","41e835665611c061",112044.8,2005,2016,87770.2,2030,42.3,"41e835665611c061_2030","ITA.1.4.029"
"ITA","City","41e835665611c061",112044.8,2005,2019,91785.3,2030,42.3,"41e835665611c061_2030","ITA.1.4.029"
"ESP","City","42140a2369b04c89",2925.993,2005,2005,2926.4,2030,40,"42140a2369b04c89_2030","ESP.09.17.17091"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1970,10773137.5932517,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1971,13793388.9178416,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1972,18922503.0368184,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1973,20100536.6141359,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1974,20402266.1569515,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1975,20953009.4812284,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1976,22235945.8115631,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1977,23726510.7889343,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1978,22536110.7187905,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1979,23455693.1030069,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1980,22363665.9724644,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1981,23881373.7438533,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1982,25367285.264767,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1983,25213785.624295,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1984,26477800.4441912,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1985,23470130.2149125,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1986,27113683.5181543,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1987,27463486.7349831,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1988,31396634.8406611,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1989,31411837.1732128,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1990,30737532.0075015,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1991,32651085.0322273,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1992,33644240.7544311,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1993,34056894.1138848,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1994,36302656.5131257,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1995,35487297.4391967,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1996,38219379.1730839,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1997,38159730.5379733,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1998,40821809.5893774,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,1999,41428619.5399926,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2000,45633325.5754661,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2001,44801843.7596566,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2002,41681786.5409602,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2003,43975829.554167,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2004,48100748.115739,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2005,50186645.802732,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2006,41686197.5879295,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2007,41835036.700801,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2008,40959529.9467743,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2009,39508131.7201448,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2010,41392662.6441472,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2011,37909840.9597948,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2012,37924601.7441308,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2013,39736906.7574052,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2014,40556825.5379317,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2015,38518146.8682077,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2016,39972741.8071281,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2017,40208991.0325378,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2018,41384398.1720064,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2019,41755308.9528675,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2020,36200151.0898751,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"USA","Region","42387e8d24d1dbef",39426304.2284938,2021,2021,39426304.2284938,2050,100,"42387e8d24d1dbef_2050","USA.29_1"
"AUS","SubRegion","423aa57dcaa65ea6",7982,2008,2020,2936000,2030,100,"423aa57dcaa65ea6_2030","AUS.5.100_1"
"AUS","SubRegion","423aa57dcaa65ea6",7982,2008,2008,7982,2030,100,"423aa57dcaa65ea6_2030","AUS.5.100_1"
"ESP","City","4275a1e2f0b1ea84",4461,2005,2005,4491.2,2030,40,"4275a1e2f0b1ea84_2030","ESP.09.25.25174"
"ITA","City","42896a8b1d0bb342",88857.3,2010,2010,88857.3,2030,40,"42896a8b1d0bb342_2030","ITA.5.26.091"
"ITA","City","42896a8b1d0bb342",88857.3,2010,2016,69993.4,2030,40,"42896a8b1d0bb342_2030","ITA.5.26.091"
"ITA","City","42896a8b1d0bb342",88857.3,2010,2010,88857.3,2050,60,"42896a8b1d0bb342_2050","ITA.5.26.091"
"ITA","City","42896a8b1d0bb342",88857.3,2010,2016,69993.4,2050,60,"42896a8b1d0bb342_2050","ITA.5.26.091"
"CHN","Region","429dcf4198417ab1",251894000,2020,2020,251894000,2060,100,"429dcf4198417ab1_2060","CHN.35"
"CHN","Region","429dcf4198417ab1",251894000,2020,2005,120071000,2060,100,"429dcf4198417ab1_2060","CHN.35"
"ITA","City","42ab0fb8122844fc",3090.3,2016,2016,3090.3,2030,41,"42ab0fb8122844fc_2030","ITA.18.79.134"
"GRC","City","42b8b27bf4e3d709",300011.1,2012,2012,300011.1,2030,40.68,"42b8b27bf4e3d709_2030","GRC.1.2.11.01"
"ITA","City","42b904f138bcc236",56513.5,2014,2014,56513.5,2030,41,"42b904f138bcc236_2030","ITA.6.30.046"
"ITA","City","42b904f138bcc236",56513.5,2014,2016,57486.5,2030,41,"42b904f138bcc236_2030","ITA.6.30.046"
"ITA","City","42f2788d52a3703e",14448.3,2010,2010,14448.3,2030,40,"42f2788d52a3703e_2030","ITA.5.26.047"
"ESP","City","42f4b66682d078ee",5025.3,2016,2016,5025.3,2030,55,"42f4b66682d078ee_2030","ESP.11.06.06131"
"ARG","City","42fb1bc2b161f2af",771216.96,2018,2018,798921.34,2030,32.58,"42fb1bc2b161f2af_2030","ARG.30.084.0336"
"ARG","City","42fb1bc2b161f2af",771216.96,2018,2018,771216.96,2030,32.58,"42fb1bc2b161f2af_2030","ARG.30.084.0336"
"JPN","SubRegion","4332618b9593efa4",1982000,2013,NA,NA,2030,40,"4332618b9593efa4_2030","JPN.37.1255"
"DEU","SubRegion","43374930a454f339",2,1990,NA,NA,2045,100,"43374930a454f339_2045","DEU.15.4_1"
"ESP","City","434bec153d639ced",3489.9,2005,2005,3489.9,2030,23,"434bec153d639ced_2030","ESP.09.17.17135"
"ESP","City","435b8e22e6d60dd6",222497.7693,2007,2007,222497.8,2030,40,"435b8e22e6d60dd6_2030","ESP.01.23.23005"
"ITA","City","4378d536e31f1145",40927.5,2011,2011,40927.5,2030,40,"4378d536e31f1145_2030","ITA.19.84.028"
"ESP","City","4382984e785da3cc",2057.9,2010,2010,2057.9,2030,40,"4382984e785da3cc_2030","ESP.10.46.46258"
