,iso,entity_type,climactor_id,baseline_value,baseline_year,inv_year,target_year,target_value,target_record,GDAM_id,target_year_emission,annualised_ambition_from_baseline,annualised_ambition,2019_emissions_for_total_ambition,2030_emissions,absolute_ambition
7336,ITA,City,ca48bc1e9c0219cc,47454.96,2011,2011.0,2030,40.0,ca48bc1e9c0219cc_2030,ITA.19.85.013,28472.976,0.01786680031720378,0.017866819669767553,41081.35388797437,28472.976,12608.377887974373
7337,BEL,City,ca4b8f8bf2c0e18b,64316.6,2006,2006.0,2050,80.0,ca4b8f8bf2c0e18b_2050,BEL.3.1.1.8_1,12863.319999999996,0.013448415104128086,0.013448415104128086,53936.21420429937,46472.73633311062,7463.477871188756
7339,ESP,City,ca55699b79646b54,1172.9,2010,2015.0,2030,40.0,ca55699b79646b54_2030,ESP.10.46.46061,703.74,0.01696592574647271,0.03143000763950199,1005.490871303521,703.74,301.75087130352097
7344,BEL,City,ca6242d4082ceff5,172181.4,2011,2020.0,2030,40.0,ca6242d4082ceff5_2030,BEL.2.2.1.10_1,103308.84,0.01786680031720378,0.030803718735841645,149055.96857160708,103308.84,45747.128571607085
7346,ITA,City,ca7e40619f0c0108,208953.0,2010,2017.0,2030,41.0,ca7e40619f0c0108_2030,ITA.8.35.020,123282.27000000002,0.017327901261305678,0.02263947953596057,178536.17970152228,123282.27000000002,55253.909701522265
7347,ESP,City,ca8b913942cf2093,35186.2,2012,2012.0,2030,30.0,ca8b913942cf2093_2030,ESP.14.30.30010,24630.339999999997,0.014682537333243761,0.014682537333243761,31725.291820206254,24630.339999999997,7094.951820206257
7349,ITA,City,ca912b9ebc3f3c01,66262.6,2010,2017.0,2030,42.0,ca912b9ebc3f3c01_2030,ITA.8.35.037,38432.308000000005,0.01768744610159878,0.015265987150488547,56430.73692365659,38432.308000000005,17998.428923656582
7352,ITA,City,ca9f71e2d94ea82a,257650.6,2005,2016.0,2030,50.0,ca9f71e2d94ea82a_2030,ITA.11.43.023,128825.3,0.016350839811869022,0.020386529834939493,204547.565603392,128825.3,75722.26560339199
7353,ESP,City,caa8419061848d68,40799.4,2012,2012.0,2030,40.0,caa8419061848d68_2030,ESP.05.38.38040,24479.64,0.018868708060818307,0.018868708060818307,35706.20275811863,24479.64,11226.562758118627
7356,ESP,City,cabfa0c34c219712,207282.4,2007,2016.0,2030,40.0,cabfa0c34c219712_2030,ESP.01.41.41081,124369.43999999999,0.014736758555106588,0.01730392997343011,173456.18559855278,124369.43999999999,49086.74559855279
7358,ESP,City,cad5cdf34cefcadd,972.9049,2007,2015.0,2030,40.0,cad5cdf34cefcadd_2030,ESP.10.03.03062,583.74294,0.014736758555106588,0.024045895218248736,814.137490226577,583.74294,230.39455022657705
7365,USA,City,caf8b2ee03eb0fb1,446941.3,2019,2019.0,2030,60.0,caf8b2ee03eb0fb1_2030,USA.14.16.1600000US1754885,178776.52000000002,0.04365356767031847,0.04365356767031847,446941.3,178776.52000000002,268164.77999999997
7367,BEL,City,cb5489611083cb7a,20100.9,2006,2018.0,2050,50.0,cb5489611083cb7a_2050,BEL.3.4.3.9_1,10050.45,0.009257705998790833,0.011702836028792296,17811.67011050267,15897.782891032919,1913.8872194697506
7369,ITA,City,cb6129e594501948,159004.7,2011,2011.0,2030,40.0,cb6129e594501948_2030,ITA.19.87.029,95402.82,0.01786680031720378,0.01786680031720378,137649.0118325081,95402.82,42246.191832508106
7372,ESP,City,cb66d3ac2ad79a6d,102445.3,2007,2016.0,2030,40.0,cb66d3ac2ad79a6d_2030,ESP.10.03.03121,61467.18,0.014736758555106588,0.0024958126811289727,85727.35056376913,61467.18,24260.170563769127
7377,ITA,City,cb8603dd12b0e368,46764.5,2005,2017.0,2030,40.0,cb8603dd12b0e368_2030,ITA.5.27.036,28058.7,0.01354986801622915,0.010534116270773719,38633.867750878344,28058.7,10575.167750878343
7378,ITA,City,cb9d9892bbef0484,12912.6,2011,2011.0,2030,40.0,cb9d9892bbef0484_2030,ITA.19.82.050,7747.5599999999995,0.017866800317204,0.017866800317204,11178.327622947252,7747.5599999999995,3430.7676229472527
7380,ITA,City,cbcffa4b7267cca1,33322.1,2006,2006.0,2030,25.0,cbcffa4b7267cca1_2030,ITA.5.28.059,24991.574999999997,0.009341005370091082,0.009341005370091082,29494.89095696338,24991.574999999997,4503.315956963383
7381,ESP,City,cbdc6b02d2685290,329.6,2010,2010.0,2030,40.0,cbdc6b02d2685290_2030,ESP.10.46.46088,197.76000000000002,0.01696592574647271,0.01696592574647271,282.5558795989773,197.76000000000002,84.79587959897728
7385,ESP,City,cbe8c9253f1394c9,7773.4,2012,2018.0,2030,40.0,cbe8c9253f1394c9_2030,ESP.11.10.10128,4664.04,0.018868708060818307,0.03046648298434307,6803.006821667948,4664.04,2138.9668216679484
7389,CZE,City,cbed9d5423ed0ece,164742.3,2010,2010.0,2030,40.0,cbed9d5423ed0ece_2030,CZE.31.477.0990.552046,98845.37999999999,0.01696592574647271,0.01696592574647271,141228.47537517778,98845.37999999999,42383.095375177785
7393,ITA,City,cc1ddf6b4f3d16f8,5272.6,2011,2017.0,2030,43.0,cc1ddf6b4f3d16f8_2030,ITA.19.85.022,3005.3820000000005,0.019003277629532356,0.019003277629532356,4522.361509487494,3005.3820000000005,1516.9795094874935
7396,BEL,City,cc3ef24acf70f644,118392.3,2006,2006.0,2030,40.0,cc3ef24acf70f644_2030,BEL.3.1.1.7_1,71035.38,0.014118413069381885,0.014118413069381885,98411.37025768514,71035.38,27375.99025768513
7400,ESP,City,cc5d0a883679615d,2480.3,2007,2019.0,2050,41.0,cc5d0a883679615d_2050,ESP.10.03.03030,1463.3770000000004,0.008022467151572066,0.012027300115775796,2251.7814918826352,2323.3341038372682,-71.552611954633
7401,GRC,City,cc78de41168e6db5,305524.9,2010,2010.0,2030,40.0,cc78de41168e6db5_2030,GRC.1.2.07.08,183314.94,0.01696592574647271,0.01696592574647271,261917.0414408058,183314.94,78602.1014408058
7403,ESP,City,cc801d614e3f4def,621.2,2010,2015.0,2030,40.0,cc801d614e3f4def_2030,ESP.10.46.46263,372.72,0.01696592574647271,0.016662083374878955,532.5355352150629,372.72,159.81553521506282
7409,ESP,City,cc93a76de66c4238,3010.4,2010,2010.0,2030,40.0,cc93a76de66c4238_2030,ESP.10.46.46084,1806.24,0.01696592574647271,0.01696592574647271,2580.7227546867757,1806.24,774.4827546867757
7411,ESP,City,ccc22761e67c1ac9,11094.3,2005,2005.0,2030,40.0,ccc22761e67c1ac9_2030,ESP.09.25.25016,6656.579999999999,0.01354986801622915,0.01354986801622915,9165.407926708713,6656.579999999999,2508.8279267087137
7415,BEL,City,cce242c902f3ce9d,73262.2,2006,2014.0,2030,52.0,cce242c902f3ce9d_2030,BEL.3.3.2.3_1,35165.856,0.017599338915055718,0.022872536831659795,58161.065565608566,35165.856,22995.209565608566
7416,ITA,City,cd10afb5bd6c92d4,12888.3,2005,2005.0,2030,35.0,cd10afb5bd6c92d4_2030,ITA.5.27.009,8377.395,0.012076523079759482,0.012076523079759482,10872.31237672432,8377.395,2494.917376724319
7417,ITA,City,cd22c9e34f3afdcb,47669.9,2007,2007.0,2030,40.0,cd22c9e34f3afdcb_2030,ITA.5.26.081,28601.94,0.014736758555106588,0.014736758555106588,39890.69511866155,28601.94,11288.75511866155
7419,BEL,City,cd23846870595637,73015.6,2011,2011.0,2030,40.0,cd23846870595637_2030,BEL.2.1.1.26_1,43809.36,0.01786680031720378,0.01786680031720378,63208.981799642905,43809.36,19399.621799642904
7421,GBR,City,cd25b38200f80238,2009000.0,2020,2021.0,2038,84.9,cd25b38200f80238_2038,GBR.1.03.98,303358.9999999998,0.034736641622636455,0.03978989287379431,2081297.2776436773,3581242.107639751,-1499944.8299960736
7426,ESP,City,cd46c547bd4ae593,993235.8,2007,2015.0,2030,40.0,cd46c547bd4ae593_2030,ESP.16.20.20069,595941.48,0.014736758555106588,0.01516962621211948,831150.6103167806,595941.48,235209.13031678065
7427,UKR,City,cd4efbaa8145f6ca,397707.1,2015,2015.0,2030,32.0,cd4efbaa8145f6ca_2030,UKR.21.10.023.001,270440.828,0.018681131636089976,0.018681131636089976,368811.0645019279,270440.828,98370.2365019279
7429,ESP,City,cd63787b7da5bbb0,12764.6,2011,2011.0,2030,40.0,cd63787b7da5bbb0_2030,ESP.11.06.06050,7658.76,0.01786680031720378,0.01786680031720378,11050.205285989867,7658.76,3391.4452859898665
7430,ITA,City,cd65f2f93625d902,17207.1,2011,2011.0,2030,30.0,cd65f2f93625d902_2030,ITA.5.28.070,12044.969999999998,0.01390442519840307,0.01390442519840307,15383.663143608162,12044.969999999998,3338.693143608165
7436,ESP,City,cd9d73c12dde949a,10801.57,2007,2015.0,2030,40.0,cd9d73c12dde949a_2030,ESP.10.03.03049,6480.942,0.014736758555106588,0.0200106614522495,9038.87223746811,6480.942,2557.930237468109
7440,ESP,City,cdb793717784df45,23803.4,2005,2017.0,2030,51.4,cdb793717784df45_2030,ESP.04.07.07038,11568.4524,0.016728587872502754,0.024167188364091263,18796.05774402713,11568.4524,7227.60534402713
7451,ESP,City,cdeb572e53d3fce6,9767.6,2010,2015.0,2030,40.0,cdeb572e53d3fce6_2030,ESP.10.46.46143,5860.56,0.01696592574647271,0.021954392800088485,8373.461194086683,5860.56,2512.901194086683
7454,ESP,City,cdebf3fbec0dd479,5694.1,2010,2010.0,2030,40.6,cdebf3fbec0dd479_2030,ESP.12.15.15027,3382.2954,0.01718340462275436,0.01718340462275436,4871.665045244093,3382.2954,1489.3696452440927
7455,UKR,City,ce280034658f0c18,129115.6,2012,2012.0,2030,40.0,ce280034658f0c18_2030,UKR.53.04.003.001,77469.36,0.018868708060818307,0.018868708060818307,112997.44096325291,77469.36,35528.08096325291
7463,ESP,City,ce4dc8131398e06b,3214.3,2010,2010.0,2030,40.0,ce4dc8131398e06b_2030,ESP.10.46.46197,1928.58,0.01696592574647271,0.01696592574647271,2755.5199144265557,1928.58,826.9399144265558
7464,BEL,City,ce4e249445a95346,28528.6,2006,2006.0,2030,42.0,ce4e249445a95346_2030,BEL.3.1.1.4_1,16546.588,0.014717961039953265,0.014717961039953265,23527.068518470274,16546.588,6980.480518470275
7465,ITA,City,ce7a0c168fa0e36d,224834.2,2005,2005.0,2030,40.0,ce7a0c168fa0e36d_2030,ITA.3.18.182,134900.52,0.01354986801622915,0.01354986801622915,185743.77462978396,134900.52,50843.25462978397
7466,ESP,City,ce81401e6396b564,6610.4,2010,2010.0,2030,40.6,ce81401e6396b564_2030,ESP.12.15.15044,3926.5775999999996,0.01718340462275436,0.01718340462275436,5655.618028324327,3926.5775999999996,1729.040428324327
7469,ITA,City,ce82c7c6a725ffcf,4857.2,2011,2017.0,2030,41.0,ce82c7c6a725ffcf_2030,ITA.20.90.092,2865.7480000000005,0.01824816827755149,0.019079528730399087,4191.792229319425,2865.7480000000005,1326.0442293194246
7471,ITA,City,ce93c3f1d7667e17,21929.69,2004,2016.0,2030,40.0,ce93c3f1d7667e17_2030,ITA.12.58.042,13157.813999999998,0.013025340110280892,0.020098201649182412,18014.51316940563,13157.813999999998,4856.6991694056305
7475,BEL,City,ce97f957a9a247bb,51727.2,2011,2020.0,2030,40.0,ce97f957a9a247bb_2030,BEL.2.1.3.5_1,31036.319999999996,0.01786680031720378,0.02178850434350621,44779.79559637239,31036.319999999996,13743.475596372391
7476,ESP,City,ce9fb2f977664989,26617.0,2010,2010.0,2030,40.0,ce9fb2f977664989_2030,ESP.12.27.27039,15970.199999999999,0.01696592574647271,0.01696592574647271,22817.930361911345,15970.199999999999,6847.730361911346
7477,ESP,City,cea988fac55f9dc1,174910.5,2005,2005.0,2030,40.0,cea988fac55f9dc1_2030,ESP.09.43.43155,104946.3,0.01354986801622915,0.01354986801622915,144499.97594842257,104946.3,39553.67594842256
7479,ESP,City,ceb33f444c701911,18358.7943,2007,2013.0,2030,40.0,ceb33f444c701911_2030,ESP.01.11.11025,11015.27658,0.014736758555106588,0.01200987104894602,15362.84041224172,11015.27658,4347.56383224172
7482,ESP,City,ceba980abbd7e228,6119.0,2016,2018.0,2030,40.0,ceba980abbd7e228_2030,ESP.11.10.10203,3671.4,0.024324869001833394,0.0314163391365363,5683.242132092945,3671.4,2011.8421320929451
7488,ITA,City,cec41f1654257dee,121246.1,2007,2013.0,2030,40.0,cec41f1654257dee_2030,ITA.8.38.003,72747.66,0.014736758555106588,0.017076228954086448,101460.06619327396,72747.66,28712.406193273957
7493,ESP,City,cef0d9814bfe2af9,4818.7642,2005,2012.0,2030,40.0,cef0d9814bfe2af9_2030,ESP.09.08.08199,2891.25852,0.01354986801622915,0.01385195100945924,3980.9577526856283,2891.25852,1089.6992326856284
7496,ITA,City,cf13c0241464fe5a,33789.78,2005,2017.0,2050,20.0,cf13c0241464fe5a_2050,ITA.3.16.077,27031.824,0.0040598089383232505,0.0044031704097402535,31919.12555162268,30243.378158850435,1675.7473927722458
7497,ESP,City,cf219b18044b8ca4,23981.4,2018,2018.0,2030,40.0,cf219b18044b8ca4_2030,ESP.12.27.27010,14388.84,0.028436155726361267,0.028436155726361267,23299.46117506384,14388.84,8910.62117506384
7498,GBR,City,cf247eec8f8db6cc,8231200.0,2018,2019.0,2050,100.0,cf247eec8f8db6cc_2050,GBR.1.04.134,0.0,0.021897148654116627,0.022611435601268326,8050960.189998236,4232687.24775407,3818272.9422441656
7501,ITA,City,cf3c34fb00840010,429941.5,2013,2013.0,2030,41.0,cf3c34fb00840010_2030,ITA.9.47.014,253665.48500000004,0.02041678755098575,0.02041678755098575,379889.57018945104,253665.48500000004,126224.085189451
7502,ITA,City,cf4867d3a4b824ad,2583.9,2016,2016.0,2030,42.0,cf4867d3a4b824ad_2030,ITA.18.79.052,1498.6620000000003,0.02536322882425668,0.02536322882425668,2392.2363174838606,1498.6620000000003,893.5743174838603
7503,ESP,City,cf6759911cc6677a,1027.2,2010,2010.0,2030,40.0,cf6759911cc6677a_2030,ESP.10.46.46904,616.32,0.01696592574647271,0.01696592574647271,880.5867704006963,616.32,264.26677040069626
7663,ITA,City,cfb1d215334989d2,24299.8,2013,2013.0,2030,100.0,cfb1d215334989d2_2030,ITA.18.78.091,0.0,0.041616010650583846,0.041616010650583846,18829.55247281661,0.0,18829.55247281661
7667,BEL,City,cfcfb8e54808d1f7,76337.02,2011,2017.0,2030,40.0,cfcfb8e54808d1f7_2030,BEL.2.4.2.26_1,45802.212,0.01786680031720378,0.02689552318901356,66084.30674840686,45802.212,20282.09474840686
7674,UKR,City,cfdfe9a847ed0d7c,71187.0,2000,2020.0,2030,58.0,cfdfe9a847ed0d7c_2030,UKR.32.10.013.001,29898.540000000005,0.015364331015744082,0.038081945647920445,53044.01784282294,29898.540000000005,23145.477842822937
7683,ITA,City,d00cff17463f9fbb,83451.5,2011,2011.0,2031,40.0,d00cff17463f9fbb_2031,ITA.19.86.009,50070.9,0.01696592574647271,0.01696592574647271,72775.08499635442,60288.851494855044,12486.233501499373
7684,ESP,City,d036c248c2ab0fb3,277249.4,2010,2010.0,2030,40.0,d036c248c2ab0fb3_2030,ESP.12.15.15036,166349.64,0.01696592574647271,0.01696592574647271,237677.33035585165,166349.64,71327.69035585164
7693,ESP,City,d041b4a638127920,4129.4,2010,2015.0,2030,40.0,d041b4a638127920_2030,ESP.10.46.46168,2477.64,0.01696592574647271,0.021836258091338268,3540.006824077721,2477.64,1062.366824077721
7696,ITA,City,d04f5a73bed3f8a3,40015.6,2010,2010.0,2030,30.0,d04f5a73bed3f8a3_2030,ITA.3.17.034,28010.92,0.013204634466420062,0.013204634466420062,35503.66962668425,28010.92,7492.74962668425
7697,BEL,City,d0640f520c1b8891,13798.5,2006,2006.0,2030,40.0,d0640f520c1b8891_2030,BEL.3.4.2.3_1,8279.1,0.014118413069381885,0.014118413069381885,11469.743323684634,8279.1,3190.6433236846333
7699,USA,City,d07b6fef35a9a635,444889.0,2010,2022.0,2030,50.0,d07b6fef35a9a635_2030,USA.31.11.1600000US3460900,222444.5,0.02048015364945277,0.047640591176188574,369292.78771779925,222444.5,146848.28771779925
7707,HUN,City,d097744ad5423b2a,555570.2,2005,2015.0,2030,57.0,d097744ad5423b2a_2030,HUN.12.152.2678,238895.18600000002,0.018206783564554296,0.021107829631519248,429555.53732298285,238895.18600000002,190660.35132298284
7708,ESP,City,d09d336464969ea2,29688.4,2012,2012.0,2030,40.0,d09d336464969ea2_2030,ESP.05.35.35008,17813.04,0.018868708060818307,0.018868708060818307,25982.245571359603,17813.04,8169.205571359602
7709,GRC,City,d0b6fdab538bf0ec,3784.5,2017,2017.0,2030,40.0,d0b6fdab538bf0ec_2030,GRC.5.1.49.10,2270.7,0.026220339705550266,0.026220339705550266,3588.6401160366117,2270.7,1317.940116036612
7713,BEL,City,d0e388a5f84a50e9,32670.4,2006,2014.0,2030,40.0,d0e388a5f84a50e9_2030,BEL.3.2.6.10_1,19602.24,0.014118413069381885,0.016150165418288287,27156.654874233176,19602.24,7554.4148742331745
7714,USA,City,d0fb8cc1194800c8,4943904.0,2009,2022.0,2030,50.0,d0fb8cc1194800c8_2030,USA.45.18.1600000US4967000,2471952.0,0.01949546451812134,0.046803967101350485,4060374.5609654225,2471952.0,1588422.5609654225
7724,ITA,City,d0fcda6e610ecb43,88425.8,2008,2015.0,2050,89.6,d0fcda6e610ecb43_2050,ITA.8.37.037,9196.283200000009,0.015348656280125494,0.01780666553770205,74590.96995138987,48355.77144149123,26235.198509898633
7725,ITA,City,d115300d03e6980c,2111.3,2011,2011.0,2030,40.24,d115300d03e6980c_2030,ITA.19.83.081,1261.7128799999998,0.017958563431230257,0.017958563431230257,1826.368681021772,1261.7128799999998,564.6558010217723
7727,ESP,City,d11ad1880d3f5646,2911.7,2018,2018.0,2030,40.0,d11ad1880d3f5646_2030,ESP.12.32.32057,1747.0199999999998,0.028436155726361267,0.028436155726361267,2828.9024453715538,1747.0199999999998,1081.882445371554
7729,ITA,City,d13408ca774ea4ac,201902.1,2007,2019.0,2030,41.0,d13408ca774ea4ac_2030,ITA.8.39.007,119122.23900000002,0.01505082263274704,0.019925290622575753,168308.75125271175,119122.23900000002,49186.512252711735
7731,ITA,City,d16b2b8f59db8374,16486.2,2011,2011.0,2030,40.0,d16b2b8f59db8374_2030,ITA.5.23.065,9891.72,0.017866800317204,0.017866800317204,14271.962645589037,9891.72,4380.242645589038
7732,ESP,City,d1833ee8d8522bad,3375.685,2005,2005.0,2030,40.0,d1833ee8d8522bad_2030,ESP.09.25.25073,2025.4109999999998,0.01354986801622915,0.011574968245937178,2788.777124926467,2025.4109999999998,763.3661249264671
7753,BEL,City,d1abda95d2da5c48,268870.0,2006,2013.0,2030,40.0,d1abda95d2da5c48_2030,BEL.3.1.1.18_1,161322.0,0.014118413069381885,0.014898974449209179,223493.1251541173,161322.0,62171.1251541173
7754,ITA,City,d1bb7c0e003fbe11,17939.0,2017,2017.0,2030,42.0,d1bb7c0e003fbe11_2030,ITA.19.82.057,10404.62,0.02734068627082742,0.02734068627082742,16971.48049593826,10404.62,6566.860495938259
7757,ESP,City,d1d6ee3720d0cde5,51847.4,2010,2010.0,2030,40.0,d1d6ee3720d0cde5_2030,ESP.10.46.46159,31108.44,0.01696592574647271,0.01696592574647271,44447.17145606801,31108.44,13338.731456068013
7758,ITA,City,d20023d7fb958ab7,6838.5,2011,2011.0,2030,40.0,d20023d7fb958ab7_2030,ITA.19.82.019,4103.099999999999,0.017866800317204,0.017866800317204,5920.031089751466,4103.099999999999,1816.931089751467
7760,ITA,City,d201feb6f0246d46,575754.5,1990,2018.0,2030,42.07,d201feb6f0246d46_2030,ITA.8.33.032,333534.58184999996,0.008817388864543974,0.03937509046977716,445342.2486461319,333534.58184999996,111807.66679613193
7761,ITA,City,d205869d5de1af84,16797.9,2011,2011.0,2030,40.0,d205869d5de1af84_2030,ITA.19.83.076,10078.74,0.017866800317204,0.017866800317204,14541.798675518925,10078.74,4463.058675518925
7762,ITA,City,d22a15b46fa7e6fe,18211.39,2011,2011.0,2030,40.0,d22a15b46fa7e6fe_2030,ITA.19.87.031,10926.833999999999,0.01786680031720378,0.017867569323336774,15765.444905694107,10926.833999999999,4838.610905694108
7769,ITA,City,d25aac1f17e805ba,4819.8,2010,2010.0,2030,40.0,d25aac1f17e805ba_2030,ITA.1.103.069,2891.88,0.01696592574647271,0.01696592574647271,4131.865377703734,2891.88,1239.9853777037342
7770,ITA,City,d2689338a0268eef,9186.2,2016,2016.0,2030,41.0,d2689338a0268eef_2030,ITA.18.79.146,5419.858000000001,0.02484575848683046,0.02484575848683046,8518.35703273096,5419.858000000001,3098.4990327309597
7772,UKR,City,d29e668bc8c6260e,30973.7,2017,2017.0,2030,33.63,d29e668bc8c6260e_2030,UKR.12.14.015,20557.24469,0.022550865500286843,0.022550865500286843,29592.48392744434,20557.24469,9035.23923744434
7775,ESP,City,d2a9eaa5635350cc,2802.7,2005,2005.0,2030,40.0,d2a9eaa5635350cc_2030,ESP.09.43.43065,1681.62,0.01354986801622915,0.01354986801622915,2315.4132118463094,1681.62,633.7932118463095
7778,ESP,City,d2d156ad926260f4,5111.8,2016,2016.0,2030,40.0,d2d156ad926260f4_2030,ESP.12.15.15083,3067.08,0.024324869001833394,0.024324869001833394,4747.768774445615,3067.08,1680.6887744456153
7779,UKR,City,d2e6ab41921f9fed,19576.3,2017,2017.0,2030,32.84,d2e6ab41921f9fed_2030,UKR.48.06.005,13147.44308,0.022084579295233553,0.022084579295233553,18721.1792229125,13147.44308,5573.736142912499
7781,ESP,City,d318550e05625c60,28817.0,2010,2015.0,2030,40.0,d318550e05625c60_2030,ESP.10.46.46081,17290.2,0.01696592574647271,0.019720175444750687,24703.922276710342,17290.2,7413.722276710341
7782,ITA,City,d31bc609a0de68fa,16659.2,2011,2011.0,2030,40.0,d31bc609a0de68fa_2030,ITA.19.84.034,9995.52,0.01786680031720378,0.01786680031720378,14421.727269194678,9995.52,4426.207269194678
7784,ESP,City,d33a34e7e65b7932,9012.4,2010,2010.0,2030,40.0,d33a34e7e65b7932_2030,ESP.12.32.32002,5407.44,0.01696592574647271,0.01696592574647271,7726.051605879317,5407.44,2318.6116058793177
7788,FRA,City,d34166d5d7f5fd0a,77535.1,2008,2014.0,2050,30.0,d34166d5d7f5fd0a_2050,FRA.32.059.1.59328,54274.57,0.006266319948631249,0.004285854089347341,72354.98442519177,60787.90879174172,11567.075633450047
7790,ESP,City,d355d58330ce563d,2562.5,2010,2015.0,2030,40.0,d355d58330ce563d_2030,ESP.10.46.46045,1537.5,0.01696592574647271,0.023487722739877093,2196.751946214743,1537.5,659.2519462147429
7797,USA,City,d38955d5f4253b6a,1781009.0,2005,2020.0,2030,50.0,d38955d5f4253b6a_2030,USA.47.3.1600000US5101000,890504.5,0.016350839811869022,0.024604604831258925,1413934.4339494323,890504.5,523429.93394943234
7802,ITA,City,d38963ef809eca83,51663.5,2007,2019.0,2030,40.0,d38963ef809eca83_2030,ITA.5.26.075,30998.1,0.014736758555106588,0.017387612476158498,43232.58339671304,30998.1,12234.48339671304
7805,ITA,City,d399baaaa65fff46,41429.2,2011,2017.0,2030,41.0,d399baaaa65fff46_2030,ITA.19.87.050,24443.228000000003,0.01824816827755149,0.005833142752861509,35753.64379208605,24443.228000000003,11310.415792086045
7807,ITA,City,d39d0dc997bea46d,146610.5,2008,2016.0,2030,40.0,d39d0dc997bea46d_2030,ITA.10.54.001,87966.3,0.015411747273741838,0.01741901489749842,123585.13121909472,87966.3,35618.83121909472
7810,ITA,City,d3cb8558de45c7f8,5120.397,2011,2011.0,2030,40.0,d3cb8558de45c7f8_2030,ITA.19.82.075,3072.2382,0.01786680031720378,0.017866813768925738,4432.683985065467,3072.2382,1360.4457850654671
7819,ITA,City,d3ee9741e90282af,196918.7,2008,2017.0,2030,46.0,d3ee9741e90282af_2030,ITA.8.37.054,106336.09800000001,0.01735045663696555,0.0213540039826412,162432.22129059106,106336.09800000001,56096.123290591044
7822,UKR,City,d413afbbb2708efd,81771.0,2009,2017.0,2030,30.0,d413afbbb2708efd_2030,UKR.46.08.013.001,57239.7,0.012571906662961041,0.01033308854277215,72053.33727170396,57239.7,14813.637271703963
7823,ITA,City,d415177770f9c978,1751.0,2011,2011.0,2030,40.0,d415177770f9c978_2030,ITA.19.83.055,1050.6,0.017866800317204,0.017866800317204,1515.8257568406548,1050.6,465.22575684065487
7824,BEL,City,d429182ad1bbf23c,445575.2,2006,2006.0,2030,55.0,d429182ad1bbf23c_2030,BEL.3.2.4.9_1,200508.84,0.01842836676717563,0.01842836676717563,349870.2366238897,200508.84,149361.3966238897
7832,ESP,City,d474507114d02e43,2638.317,2005,2005.0,2050,33.66,d474507114d02e43_2050,ESP.09.17.17075,1750.2594978,0.006468141462193433,0.005226550382085637,2409.1960591387033,2087.1508628079446,322.0451963307587
7834,ITA,City,d47cd0e4276e0762,14895.77,2005,2017.0,2030,40.0,d47cd0e4276e0762_2030,ITA.3.16.172,8937.462,0.01354986801622915,0.03530839193460977,12305.941648633068,8937.462,3368.479648633069
7835,USA,City,d4970f2d3d70ace5,7723439.0,2018,2018.0,2030,45.0,d4970f2d3d70ace5_2030,USA.50.43.1600000US5553000,4247891.45,0.03144798913430824,0.03144798913430824,7480552.374248507,4247891.45,3232660.9242485072
7841,ITA,City,d4ab0a753c598e5a,30358.6,2007,2007.0,2030,40.0,d4ab0a753c598e5a_2030,ITA.8.40.022,18215.16,0.014736758555106588,0.014736758555106588,25404.409424592846,18215.16,7189.2494245928465
7844,ITA,City,d4bfb3b57a406664,11321.36,2011,2011.0,2030,40.0,d4bfb3b57a406664_2030,ITA.19.83.054,6792.816,0.01786680031720378,0.0178662730299064,9800.804734703339,6792.816,3007.988734703339
7845,BEL,City,d4d9724a7016c7d8,90547.3,2011,2011.0,2030,40.0,d4d9724a7016c7d8_2030,BEL.2.1.1.20_1,54328.38,0.01786680031720378,0.01786680031720378,78386.02487286011,54328.38,24057.644872860117
7852,ITA,City,d4f18d58b7a01576,22692.9,2008,2018.0,2030,53.3,d4f18d58b7a01576_2030,ITA.8.37.040,10597.584300000002,0.019609173774254085,0.023891771611692425,18250.78823796783,10597.584300000002,7653.203937967828
7854,ITA,City,d51a0440fc43a607,170797.2,2008,2015.0,2030,40.0,d51a0440fc43a607_2030,ITA.12.58.065,102478.32,0.015411747273741838,0.01953398212473889,143973.27867958957,102478.32,41494.95867958956
7855,ITA,City,d5262297acca4a2c,17884.47,2011,2011.0,2030,40.0,d5262297acca4a2c_2030,ITA.19.83.106,10730.682,0.01786680031720378,0.01851675207250536,15482.43305165279,10730.682,4751.751051652789
7856,ESP,City,d52d60bb80d8adf9,1494.9,2010,2010.0,2030,40.0,d52d60bb80d8adf9_2030,ESP.10.46.46030,896.94,0.01696592574647271,0.01696592574647271,1281.5315061059198,896.94,384.59150610591973
7857,ARG,City,d56e37448f59d34d,12538.33,2018,2018.0,2030,41.91,d56e37448f59d34d_2030,ARG.18.042.0077,7283.515896999999,0.02959814159607066,0.02959814159607066,12167.21873328174,7283.515896999999,4883.70283628174
7859,ESP,City,d5777cce3cf5c256,2573.2,2010,2010.0,2030,40.0,d5777cce3cf5c256_2030,ESP.10.46.46120,1543.9199999999998,0.01696592574647271,0.01696592574647271,2205.9247250730837,1543.9199999999998,662.0047250730838
7861,ESP,City,d594caedcc6085da,34879.08,2005,2005.0,2030,40.0,d594caedcc6085da_2030,ESP.09.17.17213,20927.448,0.01354986801622915,0.012094438771748983,28814.886591160088,20927.448,7887.4385911600875
7863,ESP,City,d5af0a10deff4247,529.8,2010,2015.0,2030,40.0,d5af0a10deff4247_2030,ESP.10.46.46023,317.87999999999994,0.01696592574647271,0.023000694683197986,454.18114384568617,317.87999999999994,136.30114384568623
